puzzle,solution,zeros,clues,bin_label
364751298798642513251398746025183467140579082837426109583264971672915004009830625,364751298798642513251398746925183467146579382837426159583264971672915834419837625,9,72,zeros_08_11
018572634762830905435619287381795426594126378627348159003987560076453892850261743,918572634762834915435619287381795426594126378627348159243987561176453892859261743,8,73,zeros_08_11
825461009319587462764392851573618094248953617190274385407839126000725948902146573,825461739319587462764392851573618294248953617196274385457839126631725948982146573,9,72,zeros_08_11
520407831901362574700851926852134769179028453603579180417083695268015347395746218,526497831981362574734851926852134769179628453643579182417283695268915347395746218,10,71,zeros_08_11
578921463943675010261308957782136549134592786690487321350264008027813605806750234,578921463943675812261348957782136549134592786695487321359264178427813695816759234,11,70,zeros_08_11
095268147071904582284000936853406721162857493749321658018572309926143875537089214,395268147671934582284715936853496721162857493749321658418572369926143875537689214,10,71,zeros_08_11
391874506785000419602159837137006942804920761926410358413298675269745183578301294,391874526785632419642159837137586942854923761926417358413298675269745183578361294,11,70,zeros_08_11
137924685264085719009671034086439027341257890792168053925846371078510942413790568,137924685264385719859671234586439127341257896792168453925846371678513942413792568,11,70,zeros_08_11
518943206490067003673825409369412857824759631751638042247086195136094028985271364,518943276492167583673825419369412857824759631751638942247386195136594728985271364,10,71,zeros_08_11
030902041894173260127645893471326589962458317358790624280504176703869452046217938,635982741894173265127645893471326589962458317358791624289534176713869452546217938,10,71,zeros_08_11
284109573715308269639205401428593617073416852100827934067980105591634708842751396,284169573715348269639275481428593617973416852156827934367982145591634728842751396,11,70,zeros_08_11
942100358671358240350924671286719035039082167517643982864295703795431026123870594,942167358671358249358924671286719435439582167517643982864295713795431826123876594,10,71,zeros_08_11
095678410178034596064915782712593864843126907056847321480302670539761248627489135,295678413178234596364915782712593864843126957956847321481352679539761248627489135,9,72,zeros_08_11
059243671413796528672185943108029765206357189097618230701930056365871492984562317,859243671413796528672185943138429765246357189597618234721934856365871492984562317,9,72,zeros_08_11
700594281402618735800273469240801590589327106106459870614732958328945617975186324,763594281492618735851273469247861593589327146136459872614732958328945617975186324,11,70,zeros_08_11
184030625650841973937002814503027168201486507768315490426108359379654281815293746,184739625652841973937562814543927168291486537768315492426178359379654281815293746,11,70,zeros_08_11
015947628267138054489256173146390782728061395953872016532704869804629501691080247,315947628267138954489256173146395782728461395953872416532714869874629531691583247,10,71,zeros_08_11
941258637038416952562090481129367040485921763073084219396075124214639870057102396,941258637738416952562793481129367548485921763673584219396875124214639875857142396,11,70,zeros_08_11
605184030009653102183972564936421875812537496050869301097346218368215049241798653,625184937479653182183972564936421875812537496754869321597346218368215749241798653,11,70,zeros_08_11
936485270458207963270030845394768152512394687687152439803076514769501328145823796,936485271458217963271639845394768152512394687687152439823976514769541328145823796,8,73,zeros_08_11
468791235529836741703452698304169070000548309690273184931624857256987413847305926,468791235529836741713452698384169572172548369695273184931624857256987413847315926,10,71,zeros_08_11
967423815513896274248075396721504938836719452495238761380602147150347680674081520,967423815513896274248175396721564938836719452495238761389652147152347689674981523,8,73,zeros_08_11
024751983835649120179823560308194075091582436502370819017468352286935741453217698,624751983835649127179823564368194275791582436542376819917468352286935741453217698,9,72,zeros_08_11
075406031013792465642053897261945783098071524754328619489237156536014972127569348,975486231813792465642153897261945783398671524754328619489237156536814972127569348,8,73,zeros_08_11
417005829923418567860927341508649712692570438740830956056794283309256104274183695,417365829923418567865927341538649712692571438741832956156794283389256174274183695,10,71,zeros_08_11
160345297972018435534902186246109758380257064759486321895724610423860579617500842,168345297972618435534972186246139758381257964759486321895724613423861579617593842,10,71,zeros_08_11
451672983039451762672008540798006304314087629526349817147895236960123478203764190,451672983839451762672938541798216354314587629526349817147895236965123478283764195,11,70,zeros_08_11
906238140842157093135496728291584070587369412304712859629801534413625900758943201,976238145842157693135496728291584376587369412364712859629871534413625987758943261,10,71,zeros_08_11
951846320007312965362579814514987236678123409230604081126498573045730692793265148,951846327487312965362579814514987236678123459239654781126498573845731692793265148,9,72,zeros_08_11
458069213370281459029004680645917832781532964932846175263478591090120346514693728,458769213376281459129354687645917832781532964932846175263478591897125346514693728,9,72,zeros_08_11
851274936792863145634105728103080654986052371547016892319528467405631200260940513,851274936792863145634195728123789654986452371547316892319528467475631289268947513,11,70,zeros_08_11
152637984489125730367498521916742000803951267705863419638279145294510073571380092,152637984489125736367498521916742358843951267725863419638279145294516873571384692,10,71,zeros_08_11
832971465790026138164805079978652314653014982421398607389267541506189003217543896,832971465795426138164835279978652314653714982421398657389267541546189723217543896,9,72,zeros_08_11
973852146402906857005741903309108265158200479627594381291687534536429018784315602,973852146412936857865741923349178265158263479627594381291687534536429718784315692,11,70,zeros_08_11
002306749986574321743192685401658293600913874398427106814235960530869410209741538,152386749986574321743192685471658293625913874398427156814235967537869412269741538,11,70,zeros_08_11
792380561864519072315627984280735146641098003537046829128050690973862415456971238,792384561864519372315627984289735146641298753537146829128453697973862415456971238,10,71,zeros_08_11
293857164618439572574610398062983451189564230345721986407008620826345019951276800,293857164618439572574612398762983451189564237345721986437198625826345719951276843,10,71,zeros_08_11
250897640467523819080461750792158364836270591145639278074982030923016485618345920,251897643467523819389461752792158364836274591145639278574982136923716485618345927,11,70,zeros_08_11
020657489940831267867409351452318976008796542679240138730582694596174823084903705,123657489945831267867429351452318976318796542679245138731582694596174823284963715,11,70,zeros_08_11
256973481407581269981642753743195026812364097695728304174000930328419675069237140,256973481437581269981642753743195826812364597695728314174856932328419675569237148,10,71,zeros_08_11
920765481685941327714328695157402860239086574846590210592814736378659142460273950,923765481685941327714328695157432869239186574846597213592814736378659142461273958,8,73,zeros_08_11
867431592513729408492685731650873214108542679004016305206158943041097856985364127,867431592513729468492685731659873214138542679724916385276158943341297856985364127,10,71,zeros_08_11
172938465045627138368540972014769523056312840290854617531286700627495381489170056,172938465945627138368541972814769523756312849293854617531286794627495381489173256,10,71,zeros_08_11
329658147700324958580791023673219485051476239942830761135942806098567310267180590,329658147716324958584791623673219485851476239942835761135942876498567312267183594,11,70,zeros_08_11
000653214532184679104709300251346897408275136376891425645930781907418063813567942,789653214532184679164729358251346897498275136376891425645932781927418563813567942,11,70,zeros_08_11
510830674826054913437619258980100400362548097741296805673421589258907341194385726,519832674826754913437619258985173462362548197741296835673421589258967341194385726,11,70,zeros_08_11
189735204306480915050190873827319546941567028563824091635271480012958637708643152,189735264376482915254196873827319546941567328563824791635271489412958637798643152,11,70,zeros_08_11
912873654386495217475261809237618495590724368064359102643007921150900746729146583,912873654386495217475261839237618495591724368864359172643587921158932746729146583,9,72,zeros_08_11
736215849285794610149386752923648175674153298851070364000537920307420081592061437,736215849285794613149386752923648175674153298851972364418537926367429581592861437,11,70,zeros_08_11
413895276765423891298761543847239610020546008536070429100052384684017952352984167,413895276765423891298761543847239615921546738536178429179652384684317952352984167,11,70,zeros_08_11
471629085652318479038075621095062748127854006846703010564231897713986254289547163,471629385652318479938475621395162748127854936846793512564231897713986254289547163,10,71,zeros_08_11
658197402307824569942356710591408276863712945720569381279683150006200897485971603,658197432317824569942356718591438276863712945724569381279683154136245897485971623,11,70,zeros_08_11
705482609842090571096157084027849310934521867581670092278965143453718926109234758,715482639842396571396157284627849315934521867581673492278965143453718926169234758,11,70,zeros_08_11
786945213402670895935080467150498700649752008278316549864137952521860374397524681,786945213412673895935281467153498726649752138278316549864137952521869374397524681,10,71,zeros_08_11
625734198800021576970586243362418957518290634497365821750842019140659000289173465,625734198834921576971586243362418957518297634497365821756842319143659782289173465,11,70,zeros_08_11
986425713020760904504913806817634205460852301352197648635271489798546132240389567,986425713123768954574913826817634295469852371352197648635271489798546132241389567,10,71,zeros_08_11
516932840009178365738605921857291634020564798964387152492813506685729413170406289,516932847249178365738645921857291634321564798964387152492813576685729413173456289,9,72,zeros_08_11
135706428249105367687324900810973245453862179972541836560439702390257684724618593,135796428249185367687324951816973245453862179972541836568439712391257684724618593,8,73,zeros_08_11
192756843304281907805304120213060789786129534549873612927548361451637298608912475,192756843364281957875394126213465789786129534549873612927548361451637298638912475,8,73,zeros_08_11
712905684498020357635870912061592748847361205529480163986200471274618539103749026,712935684498126357635874912361592748847361295529487163986253471274618539153749826,11,70,zeros_08_11
513200974980007532742935861361598407079040658458672193627850319134769285890321746,513286974986417532742935861361598427279143658458672193627854319134769285895321746,11,70,zeros_08_11
263079004875241936194638752318005407456827391729310860601792543937400218542183679,263579184875241936194638752318965427456827391729314865681792543937456218542183679,11,70,zeros_08_11
348657219709431856560080304934815762087062405206743198892376540413598627675124983,348657219729431856561289374934815762187962435256743198892376541413598627675124983,10,71,zeros_08_11
701324965039675281526189347908467523350218694042953178205841736873596402104732850,781324965439675281526189347918467523357218694642953178295841736873596412164732859,9,72,zeros_08_11
486703521592410706137526849001984250259137684048652197615849372824070965973265018,486793521592418736137526849761984253259137684348652197615849372824371965973265418,10,71,zeros_08_11
651794238287163450403258071510342967729816345346579182172635894804927510965401720,651794238287163459493258671518342967729816345346579182172635894834927516965481723,8,73,zeros_08_11
521746389046918752798203604070031065653079401184625937407582193812394576935167048,521746389346918752798253614279431865653879421184625937467582193812394576935167248,11,70,zeros_08_11
176354200008062473430897156319728645765943810080615397853271964941036728627480531,176354289598162473432897156319728645765943812284615397853271964941536728627489531,11,70,zeros_08_11
378645921200789600650123784523497168060251439901836275182374596435902817796518342,378645921214789653659123784523497168867251439941836275182374596435962817796518342,9,72,zeros_08_11
093728106671304892520001347162875934847903205359142768934286571215437689786519423,493728156671354892528691347162875934847963215359142768934286571215437689786519423,8,73,zeros_08_11
324680517189257430760413289941726358630598174057341692573860921090175803418932765,324689517189257436765413289941726358632598174857341692573864921296175843418932765,9,72,zeros_08_11
531420897847103652962857034175249368683571429294638715706385941059704286418900573,531426897847193652962857134175249368683571429294638715726385941359714286418962573,8,73,zeros_08_11
701058496930246751456179823379862514614007289582490637107985062893024175265713908,721358496938246751456179823379862514614537289582491637147985362893624175265713948,10,71,zeros_08_11
135648900790512430462739851389456170657921380214873095076185243843067019521394768,135648927798512436462739851389456172657921384214873695976185243843267519521394768,10,71,zeros_08_11
420351678756049132318067459891605743507934021234718590103582960605193284982476310,429351678756849132318267459891625743567934821234718596143582967675193284982476315,11,70,zeros_08_11
005431980301589426908276153027854091513790860894163275486320719709618542152947638,265431987371589426948276153627854391513792864894163275486325719739618542152947638,11,70,zeros_08_11
549378216823106975167529384754902638612853490398700052475691823281037509930280740,549378216823146975167529384754912638612853497398764152475691823281437569936285741,11,70,zeros_08_11
207308945198542673345709218852634791439127856716095324901083562580076139003051487,267318945198542673345769218852634791439127856716895324971483562584276139623951487,11,70,zeros_08_11
795382164348761592021594378800059007209843615513027489406935721950216843132408956,795382164348761592621594378864159237279843615513627489486935721957216843132478956,11,70,zeros_08_11
035786421742513698681249375873692510196854702504070906308107249269438157417920803,935786421742513698681249375873692514196854732524371986358167249269438157417925863,11,70,zeros_08_11
931540728825791364670328015097850641163472859040169273709684532352917486080235197,931546728825791364674328915297853641163472859548169273719684532352917486486235197,10,71,zeros_08_11
793481652201759483540362700870213064426975831130840927087124395352697148904538276,793481652261759483548362719879213564426975831135846927687124395352697148914538276,10,71,zeros_08_11
451203976628597431070104520589472160036815209142936785267359814315708692804621307,451283976628597431973164528589472163736815249142936785267359814315748692894621357,11,70,zeros_08_11
752814906834679215619235748173086452465321897928047160247153680586492371001768520,752814936834679215619235748173986452465321897928547163247153689586492371391768524,8,73,zeros_08_11
967040521543190768812756349008429657405670182726815934051900273389067415274531896,967348521543192768812756349138429657495673182726815934651984273389267415274531896,11,70,zeros_08_11
428759631971360548305814297504290073602437850739185462296578300147623985853941720,428759631971362548365814297584296173612437859739185462296578314147623985853941726,10,71,zeros_08_11
350187260862439157074562830720896415946351782518724693487913526290645370635208941,359187264862439157174562839723896415946351782518724693487913526291645378635278941,8,73,zeros_08_11
465317829923640501718592436251903784809724615600185392180439257307251968592876003,465317829923648571718592436251963784839724615674185392186439257347251968592876143,10,71,zeros_08_11
835016720924378050176052834082531697617249385359807241291684573068793412743125968,835416729924378156176952834482531697617249385359867241291684573568793412743125968,8,73,zeros_08_11
154307982897142653236598741742816539983425176061739420419273865370601290620980310,154367982897142653236598741742816539983425176561739428419273865378651294625984317,9,72,zeros_08_11
903010627574632198062789345317500902258193760640827531431978256795206813826351479,983415627574632198162789345317564982258193764649827531431978256795246813826351479,10,71,zeros_08_11
384671592517009683009583741261058974753194026498762105146837259905200310832915467,384671592517429683629583741261358974753194826498762135146837259975246318832915467,11,70,zeros_08_11
894603175567981243310700869128350694736492518059816702685139027273064981941278356,894623175567981243312745869128357694736492518459816732685139427273564981941278356,9,72,zeros_08_11
982730546716945832345862071629513487504698213108427650801274300493156728007389164,982731546716945832345862971629513487574698213138427659861274395493156728257389164,10,71,zeros_08_11
869325417315674982724891563146287009500419028290536741952748136087163095631952074,869325417315674982724891563146287359573419628298536741952748136487163295631952874,9,72,zeros_08_11
206950401037812090159460278368741905902385164514609783645278319791036842823194657,286957431437812596159463278368741925972385164514629783645278319791536842823194657,11,70,zeros_08_11
003278691179364582628915473912847356050692718786531209030186027260759834897023165,543278691179364582628915473912847356354692718786531249435186927261759834897423165,10,71,zeros_08_11
026398154315070289894501603137802965602709341549613728463987510951264837008135496,726398154315476289894521673137842965682759341549613728463987512951264837278135496,11,70,zeros_08_11
276031048385924761419786235160078359954013087738605412890340006523869174647152893,276531948385924761419786235162478359954213687738695412891347526523869174647152893,11,70,zeros_08_11
548796312302015946610324758837609421154283697906147830491568273765030180283471560,548796312372815946619324758837659421154283697926147835491568273765932184283471569,10,71,zeros_08_11
912034758504217396076090420138749265429156873657382914045971632293068107761423589,912634758584217396376895421138749265429156873657382914845971632293568147761423589,9,72,zeros_08_11
895031240416720830237845160750198624981264753642570018168357492379412586520986371,895631247416729835237845169753198624981264753642573918168357492379412586524986371,9,72,zeros_08_11
739186004145732869286594371863241795520069148491857632974618503658020410312475986,739186254145732869286594371863241795527369148491857632974618523658923417312475986,8,73,zeros_08_11
942163578736590402851427693379650204418732956265984137507809361684300729103276845,942163578736598412851427693379651284418732956265984137527849361684315729193276845,9,72,zeros_08_11
938570106264019375710364809176953482352048691849126537481697253693085714027431900,938572146264819375715364829176953482352748691849126537481697253693285714527431968,10,71,zeros_08_11
316400908594168273782953146268340597473695012159870034627539481845706309931284760,316427958594168273782953146268341597473695812159872634627539481845716329931284765,10,71,zeros_08_11
260041879010962430493587216057130942629478351341295687086723194134659728970810503,265341879718962435493587216857136942629478351341295687586723194134659728972814563,11,70,zeros_08_11
197546832682013745534287061361492587459308120728165394075604200043721659216859473,197546832682913745534287961361492587459378126728165394975634218843721659216859473,9,72,zeros_08_11
940365012853192764612804593291486357376050481485713629739628145020540936564931000,947365812853192764612874593291486357376259481485713629739628145128547936564931278,11,70,zeros_08_11
276501980915008724048972615681723549437159068529486371753214896800367152162895430,276541983915638724348972615681723549437159268529486371753214896894367152162895437,9,72,zeros_08_11
126357894438090075597841026209105437381724569740963281602439758973518642054072913,126357894438296175597841326269185437381724569745963281612439758973518642854672913,10,71,zeros_08_11
734029508519638070682070391825761943391854620400293815968517230207346189143982756,734129568519638472682475391825761943391854627476293815968517234257346189143982756,11,70,zeros_08_11
769800102352761984480592736148320597526978013973410068295040871617289345834157029,769834152352761984481592736148326597526978413973415268295643871617289345834157629,11,70,zeros_08_11
072586491815934276649170538596328714184697352720010689461759823958263107237800905,372586491815934276649172538596328714184697352723415689461759823958263147237841965,9,72,zeros_08_11
531978246629354100748216395154780632296135478873642051910803724387401509460597813,531978246629354187748216395154789632296135478873642951915863724387421569462597813,9,72,zeros_08_11
523486709761039840948570360204618953609325071315794286897163524436852197150047638,523486719761239845948571362274618953689325471315794286897163524436852197152947638,10,71,zeros_08_11
457896321103207498289030057701962583538470269692385174325719046804623915916500732,457896321163257498289134657741962583538471269692385174325719846874623915916548732,11,70,zeros_08_11
138925046427316589596478321045183967719264835680507200351702698962051003874039152,138925746427316589596478321245183967719264835683597214351742698962851473874639152,11,70,zeros_08_11
391408576084576931506319048643785129915264083728031065867152394139847652050693817,391428576284576931576319248643785129915264783728931465867152394139847652452693817,9,72,zeros_08_11
695417280147283956238956417013895624564172308982034571429768100376521849801340760,695417283147283956238956417713895624564172398982634571429768135376521849851349762,9,72,zeros_08_11
457203916030196745061475382046351279719628453503940168380712694192064037674839021,457283916238196745961475382846351279719628453523947168385712694192564837674839521,11,70,zeros_08_11
785426319942831567003579020456783201137692054829154673271360945364915780598247130,785426319942831567613579428456783291137692854829154673271368945364915782598247136,9,72,zeros_08_11
387510204649300715152746839913857406275694381864123957538071692726030108491268573,387519264649382715152746839913857426275694381864123957538471692726935148491268573,9,72,zeros_08_11
298543071010279548050618209369852417872194365041367092920435186486721953035986724,298543671613279548754618239369852417872194365541367892927435186486721953135986724,10,71,zeros_08_11
318654097042103560659708431596387142137205086284960753823579614971436020465812309,318654297742193568659728431596387142137245986284961753823579614971436825465812379,11,70,zeros_08_11
271903000956810730834257910387596200549132807162748593723481659415629378698370124,271963485956814732834257916387596241549132867162748593723481659415629378698375124,11,70,zeros_08_11
325671984960542310471893625193406752506127493040935861614759238052368149839214506,325671984968542317471893625193486752586127493247935861614759238752368149839214576,8,73,zeros_08_11
078504060643178925215306784427031596189765432536940817354289671791653040062017359,978524163643178925215396784427831596189765432536942817354289671791653248862417359,11,70,zeros_08_11
856239417932174586741685392294357168385961724600408935520793641169002073073800259,856239417932174586741685392294357168385961724617428935528793641169542873473816259,10,71,zeros_08_11
040259738028137456735846129693572804010980675007614293470398561569021387381765942,146259738928137456735846129693572814214983675857614293472398561569421387381765942,11,70,zeros_08_11
607895302534207809298304517746123985159670023820549671405732198982451736371906054,617895342534217869298364517746123985159678423823549671465732198982451736371986254,11,70,zeros_08_11
769835241251407368438126597973042000812903475645718932504679103186354729397281654,769835241251497368438126597973542816812963475645718932524679183186354729397281654,8,73,zeros_08_11
387154960215069470964000581439516827751280604826947035678425319143798256502631748,387154962215869473964372581439516827751283694826947135678425319143798256592631748,10,71,zeros_08_11
627090813854213976193687524362459781748321695519700432401805269205936148980042357,627594813854213976193687524362459781748321695519768432431875269275936148986142357,9,72,zeros_08_11
245683719987241365136795248314920657790560132652307984823150476000872593579436821,245683719987241365136795248314928657798564132652317984823159476461872593579436821,8,73,zeros_08_11
841659723263714058579328461190037546756941382432065079904176230025493817010582690,841659723263714958579328461198237546756941382432865179984176235625493817317582694,11,70,zeros_08_11
957028436610534987834670150798365200025941008460287395549812673173456829286793501,957128436612534987834679152798365214325941768461287395549812673173456829286793541,11,70,zeros_08_11
600040120521730964984120375170960582296875431845312796350291647762453819019687253,637549128521738964984126375173964582296875431845312796358291647762453819419687253,11,70,zeros_08_11
820169573013840692960327081170483925589712364342906718058274139237590846401608257,824169573713845692965327481176483925589712364342956718658274139237591846491638257,11,70,zeros_08_11
683025179925670438147900562309004857514708296872596341496152783731809625258360910,683425179925671438147983562369214857514738296872596341496152783731849625258367914,11,70,zeros_08_11
143786509769532148028194003376408952815923700492675301251347890634859217987061435,143786529769532148528194673376418952815923764492675381251347896634859217987261435,10,71,zeros_08_11
106427080534698271278031964647153892382000157951082436415369720869274310723805649,196427583534698271278531964647153892382946157951782436415369728869274315723815649,11,70,zeros_08_11
259301764863472195047965308932146857586237419710859236390714600671528943420693571,259381764863472195147965328932146857586237419714859236395714682671528943428693571,8,73,zeros_08_11
693528714520461938841379526075603482280714359439852671914230860758140293062980147,693528714527461938841379526175693482286714359439852671914237865758146293362985147,9,72,zeros_08_11
649700513708951624205634879581346792362109405974285361896513247123467900457892136,649728513738951624215634879581346792362179485974285361896513247123467958457892136,8,73,zeros_08_11
894312765216000348357486129502048671148630952760521483921864530603290814485173296,894312765216759348357486129532948671148637952769521483921864537673295814485173296,10,71,zeros_08_11
947002108231786594680194720169425387374610259528073416893200675716509842452867931,947352168231786594685194723169425387374618259528973416893241675716539842452867931,10,71,zeros_08_11
724581069983462517156900824001895742875024930492130650067248195218359476549716283,724581369983462517156973824631895742875624931492137658367248195218359476549716283,10,71,zeros_08_11
523190678468307915197508432680952743249713856735480129954831267870645391310070504,523194678468327915197568432681952743249713856735486129954831267872645391316279584,10,71,zeros_08_11
197326804853147269260895173485732691726910305931658427379281546512060708608573912,197326854853147269264895173485732691726914385931658427379281546512469738648573912,8,73,zeros_08_11
083601570617325894425879316361954728258167439704283651536410987872590143149038060,983641572617325894425879316361954728258167439794283651536412987872596143149738265,9,72,zeros_08_11
437158062802746051516093847154982736978365214260471589085619423301527698600834175,437158962892746351516293847154982736978365214263471589785619423341527698629834175,9,72,zeros_08_11
023189560456732180198546273000054318840273695365018742512407836684321957907865421,723189564456732189198546273279654318841273695365918742512497836684321957937865421,11,70,zeros_08_11
184590073060423581523017946248609310371280095695371824816945732432768150950132468,184596273769423581523817946248659317371284695695371824816945732432768159957132468,11,70,zeros_08_11
907286054230750961046901072395172486481069723762843195120698530659317248873425609,917286354238754961546931872395172486481569723762843195124698537659317248873425619,11,70,zeros_08_11
043869275285137964790000803362010459874395621519602387430276590928451736657983142,143869275285137964796524813362718459874395621519642387431276598928451736657983142,11,70,zeros_08_11
840701693379802041051904827230495716416378259597126438723640185105283974984017362,842751693379862541651934827238495716416378259597126438723649185165283974984517362,10,71,zeros_08_11
840517936931682475765900281276495318154200769389761524510824690620159847498370150,842517936931682475765943281276495318154238769389761524517824693623159847498376152,10,71,zeros_08_11
478253910293716854605498327086502491024139685951084732537841269169327548042065173,478253916293716854615498327386572491724139685951684732537841269169327548842965173,8,73,zeros_08_11
619457283284931070357268149461805397035604801920713465043576912172389654596142738,619457283284931576357268149461825397735694821928713465843576912172389654596142738,8,73,zeros_08_11
572634800416708235839125764100942376907361508623857901761289453350476092294513687,572634819416798235839125764185942376947361528623857941761289453358476192294513687,10,71,zeros_08_11
382671504409258360651039780213865479948307056765924038824593617136782945597146803,382671594479258361651439782213865479948317256765924138824593617136782945597146823,9,72,zeros_08_11
753692104862410059914058632187245396549386071326179840435061927271934568000027413,753692184862413759914758632187245396549386271326179845435861927271934568698527413,11,70,zeros_08_11
630185724457623910281794365965832471002506839348917206574268193123009087096071542,639185724457623918281794365965832471712546839348917256574268193123459687896371542,11,70,zeros_08_11
458326197379850246162947500536214809847039621091760354680495712024183965915672480,458326197379851246162947538536214879847539621291768354683495712724183965915672483,10,71,zeros_08_11
400517638165308729837692510786051342293764185510823970978405261351286497640070853,429517638165348729837692514786951342293764185514823976978435261351286497642179853,11,70,zeros_08_11
475620891189574003236819407027438010951267384348951762764195238590782046802346075,475623891189574623236819457627438519951267384348951762764195238593782146812346975,11,70,zeros_08_11
479823561231564098856917403684051309190048206523096814945682137368175902700439685,479823561231564798856917423684251379197348256523796814945682137368175942712439685,11,70,zeros_08_11
620953478839764152405821693190672385058439010063185249342507860587216934016348527,621953478839764152475821693194672385258439716763185249342597861587216934916348527,10,71,zeros_08_11
003740185715328940904510723876153492432980651159462370367295014248671539591834267,623749185715328946984516723876153492432987651159462378367295814248671539591834267,9,72,zeros_08_11
763921458584673209219085376825347000971268534346159820098512743157834062430796185,763921458584673219219485376825347691971268534346159827698512743157834962432796185,9,72,zeros_08_11
891352467704098231362174059425869173987513624613420598100935782579281346208706905,891352467754698231362174859425869173987513624613427598146935782579281346238746915,9,72,zeros_08_11
158039742760824510243517680605740128304186975071205064537462891486951230912378456,158639742769824513243517689695743128324186975871295364537462891486951237912378456,11,70,zeros_08_11
546029317831457692290631584460782135120345769375906248703098426902564073684073951,546829317831457692297631584469782135128345769375916248753198426912564873684273951,10,71,zeros_08_11
639150827472098315851723469795081632064270158128036004913002576586917243047365981,639154827472698315851723469795481632364279158128536794913842576586917243247365981,11,70,zeros_08_11
716054983052693741943781256695410328078529060124836579589342007260908435407165892,716254983852693741943781256695417328378529164124836579589342617261978435437165892,11,70,zeros_08_11
327156048518479206496823175741935682960710453830064719054391807103682594089547321,327156948518479236496823175741935682962718453835264719254391867173682594689547321,10,71,zeros_08_11
800716493730042651641359278218467539964135782573208146396001824120984367487623015,852716493739842651641359278218467539964135782573298146396571824125984367487623915,9,72,zeros_08_11
391462870275138964648059203806970132039206547427513689763895421512600398984321756,391462875275138964648759213856974132139286547427513689763895421512647398984321756,9,72,zeros_08_11
843259617917084325256137489638710942594006871701900536309460058182593764465870193,843259617917684325256137489638715942594326871721948536379461258182593764465872193,11,70,zeros_08_11
045319270173826954962745830724503009658197420391482507036958712517234698289671345,845319276173826954962745831724563189658197423391482567436958712517234698289671345,9,72,zeros_08_11
328564019956317284417892563582073146164205937793641852071420000839750401245139678,328564719956317284417892563582973146164285937793641852671428395839756421245139678,10,71,zeros_08_11
258146793769230005431957826695013078324785961087002534573869012842371659916024087,258146793769238145431957826695413278324785961187692534573869412842371659916524387,11,70,zeros_08_11
017904603964803520853206491532497168749681205186325974491768352675130849328549710,217954683964813527853276491532497168749681235186325974491768352675132849328549716,9,72,zeros_08_11
548132769172596384369470521097341250050869103013000496785913642421685037936724815,548132769172596384369478521697341258254869173813257496785913642421685937936724815,11,70,zeros_08_11
310864275254170089678902143081697532926305710735200964842516397193728456567439821,319864275254173689678952143481697532926345718735281964842516397193728456567439821,9,72,zeros_08_11
613085724548207901972431056125398467064012009789546312057620140231874695496153278,613985724548267931972431856125398467364712589789546312857629143231874695496153278,11,70,zeros_08_11
490762138163958724087410596506309802914285603832671459340597261659124387721036945,495762138163958724287413596576349812914285673832671459348597261659124387721836945,9,72,zeros_08_11
654217893002085164801304720213856479947123658086749012129638547035491286468070931,654217893372985164891364725213856479947123658586749312129638547735491286468572931,11,70,zeros_08_11
005193867789506321613728594496381275157902438328457609074230186800674952562810743,245193867789546321613728594496381275157962438328457619974235186831674952562819743,10,71,zeros_08_11
439718562015632489268495731197584326602173048843069157084927603371856294926340805,439718562715632489268495731197584326652173948843269157584927613371856294926341875,8,73,zeros_08_11
047318609135679824869542731624795318593081476781063095410857963350904187970136542,247318659135679824869542731624795318593281476781463295412857963356924187978136542,9,72,zeros_08_11
679031254530726918821495360215004090348679501796512043950168432082943675463257189,679831254534726918821495367215384796348679521796512843957168432182943675463257189,11,70,zeros_08_11
027183594915476820348592761754961238869327005231845906193204687472618309086739402,627183594915476823348592761754961238869327145231845976193254687472618359586739412,9,72,zeros_08_11
317654928258379016469280357732468591895713264640925873024037089580096742076842135,317654928258379416469281357732468591895713264641925873124537689583196742976842135,9,72,zeros_08_11
589364172364127589721985643206409057953071020847256391438692715695718234102043068,589364172364127589721985643216439857953871426847256391438692715695718234172543968,9,72,zeros_08_11
853149276291006354746350918164520800579430621382691547607915482918264035425703169,853149276291876354746352918164527893579438621382691547637915482918264735425783169,10,71,zeros_08_11
658173902297864531130259607471628359963041708825307416716485293342906870589032164,658173942297864531134259687471628359963541728825397416716485293342916875589732164,9,72,zeros_08_11
704925381329718540105436902298541063450367298637892154942073815810059437570184629,764925381329718546185436972298541763451367298637892154942673815816259437573184629,10,71,zeros_08_11
214379586030085149589146237425917368900458712108630495640501023352864970891723654,214379586736285149589146237425917368963458712178632495647591823352864971891723654,11,70,zeros_08_11
970148250280059143405620879194086527007912684062475931531294768748561392629807415,973148256286759143415623879194386527357912684862475931531294768748561392629837415,11,70,zeros_08_11
542960318736518924981243756254381690809754132173629045008195473315400289497832501,542967318736518924981243756254381697869754132173629845628195473315476289497832561,9,72,zeros_08_11
001843025684295137352167489827500396916708540543629871069381754478956213035470968,791843625684295137352167489827514396916738542543629871269381754478956213135472968,10,71,zeros_08_11
492608153706521080518349670309465017625017930174293865863952741250184396941036528,492678153736521489518349672389465217625817934174293865863952741257184396941736528,11,70,zeros_08_11
327195804589674312410283579794832156130756948065901237608009023953027681271368495,327195864589674312416283579794832156132756948865941237648519723953427681271368495,10,71,zeros_08_11
