puzzle,solution,zeros,clues,bin_label
309154728475920310812763459040897500190345872587612943721430080638571290954086137,369154728475928316812763459243897561196345872587612943721439685638571294954286137,13,68,zeros_12_15
819074205637152408245869713368521900172403586954007321781945032006730159593216804,819374265637152498245869713368521947172493586954687321781945632426738159593216874,13,68,zeros_12_15
590427836806310009403986521148693257059278310732154068985730642367842195204560783,591427836826315479473986521148693257659278314732154968985731642367842195214569783,12,69,zeros_12_15
830461709415020036900835201243950618051286394609314527067592483324178960598603172,832461759415729836976835241243957618751286394689314527167592483324178965598643172,14,67,zeros_12_15
109256784546087213287143965420508197061429350958371600000892576872615409095034821,139256784546987213287143965423568197761429358958371642314892576872615439695734821,14,67,zeros_12_15
729406508801720600563981240075893406234617859698540701956374182482100375317258060,729436518841725693563981247175893426234617859698542731956374182482169375317258964,15,66,zeros_12_15
872906453631054978005078612150429786708063594046580321309045267204791035587630149,872916453631254978495378612153429786728163594946587321319845267264791835587632149,15,66,zeros_12_15
176258943592040106843619275659780412014596837387124609405862791061475320028901004,176258943592347186843619275659783412214596837387124659435862791961475328728931564,13,68,zeros_12_15
120070085906815372758623914094357821275168439080940567419730258832501740567284193,123479685946815372758623914694357821275168439381942567419736258832591746567284193,12,69,zeros_12_15
860145703351970246497632815103060582286351974945200361014893627639020108728016009,862145793351978246497632815173469582286351974945287361514893627639724158728516439,15,66,zeros_12_15
072004019015327486846591270597843621231906847468710395704009108189005760623178954,372684519915327486846591273597843621231956847468712395754269138189435762623178954,15,66,zeros_12_15
674210305185369742023475618091804263540130879002096401459600187218547036367980524,674218395185369742923475618791854263546132879832796451459623187218547936367981524,15,66,zeros_12_15
017036845408271093936584721849603502075428169620705380762159408584362910103047256,217936845458271693936584721849613572375428169621795384762159438584362917193847256,14,67,zeros_12_15
768239014924651387351784629690128470200500891103490065502316948816945730439872156,768239514924651387351784629695128473247563891183497265572316948816945732439872156,12,69,zeros_12_15
971256384268034107350180926196425708423678591087391042049512873832769410010843209,971256384268934157354187926196425738423678591587391642649512873832769415715843269,12,69,zeros_12_15
016549728472368519859217604563071092204953167700026453630102945105794380048635200,316549728472368519859217634563471892284953167791826453637182945125794386948635271,15,66,zeros_12_15
604309721157602490923417605060940372348271956092563014806124039419835267235796140,684359721157682493923417685561948372348271956792563814876124539419835267235796148,13,68,zeros_12_15
150732968730596120629840753473185296260970301801203475040609837006427019917358642,154732968738596124629841753473185296265974381891263475542619837386427519917358642,15,66,zeros_12_15
316080007854672139790134586178463925230857614465901870983045761527316498641000002,316589247854672139792134586178463925239857614465921873983245761527316498641798352,14,67,zeros_12_15
937260541842750639651409870524317986068504327379682104790825013405973060083140795,937268541842751639651439872524317986168594327379682154796825413415973268283146795,14,67,zeros_12_15
309806405058294700042537981864325197720689003930740862287053619416902358593168274,379816425158294736642537981864325197721689543935741862287453619416972358593168274,14,67,zeros_12_15
500981760467035918981476325120843597850007031379052400715360042643528179298714653,532981764467235918981476325126843597854697231379152486715369842643528179298714653,14,67,zeros_12_15
834296050516837429729154608002709564941365872675008913108573206453082790067940385,834296157516837429729154638382719564941365872675428913198573246453682791267941385,14,67,zeros_12_15
769300152435209687182560039514693028296704015873150064321075896648901573907836041,769348152435219687182567439514693728296784315873152964321475896648921573957836241,14,67,zeros_12_15
790561284482970516610482097076325149249018050051794600138206975527800461964057832,793561284482973516615482397876325149249618753351794628138246975527839461964157832,15,66,zeros_12_15
648090712125476093397218564934760158761085429052941637200107006416839270079624081,648593712125476893397218564934762158761385429852941637283157946416839275579624381,14,67,zeros_12_15
576938142291546807384721005158273964640009713937604008815392476463087529729400380,576938142291546837384721695158273964642859713937614258815392476463187529729465381,13,68,zeros_12_15
105762493243190765796453182678925341000671258521384679364819527002507030007236900,185762493243198765796453182678925341439671258521384679364819527912547836857236914,14,67,zeros_12_15
175429000264538179938167420402315796719286354306070812503641087697850041841792563,175429638264538179938167425482315796719286354356974812523641987697853241841792563,12,69,zeros_12_15
050874321040620970271953680597248130104537298028169547912485760435796012706312450,659874321843621975271953684597248136164537298328169547912485763435796812786312459,14,67,zeros_12_15
938510274756042108401087096149275683085634719673190425514020367860753001397461852,938516274756942138421387596149275683285634719673198425514829367862753941397461852,13,68,zeros_12_15
031795642465008930792346185528163479146957023379480516084539001917624050650801290,831795642465218937792346185528163479146957823379482516284539761917624358653871294,14,67,zeros_12_15
241657839567390214839214670650709148410836957978501026394105760725903401086470590,241657839567398214839214675653729148412836957978541326394185762725963481186472593,14,67,zeros_12_15
712653984804209615659418030906032451325046000147895320273584009591360248468921570,712653984834279615659418732986732451325146897147895326273584169591367248468921573,15,66,zeros_12_15
834675901020400687076028453247183596089764132603209870760892340390546718058317269,834675921925431687176928453247183596589764132613259874761892345392546718458317269,15,66,zeros_12_15
597613284418500063362984700273058609185496372946370815624831090839745106701269438,597613284418527963362984751273158649185496372946372815624831597839745126751269438,12,69,zeros_12_15
914028560360157940257496813406719350091863720873245091109684275682571039745932080,914328567368157942257496813426719358591863724873245691139684275682571439745932186,13,68,zeros_12_15
932060850654028709780539640246813975879052163315076284128605097593207416407390528,932764851654128739781539642246813975879452163315976284128645397593287416467391528,14,67,zeros_12_15
381254679057983204940167580530029100126735908790816352013698725205341096869572430,381254679657983214942167583538429167126735948794816352413698725275341896869572431,14,67,zeros_12_15
415300762783016954092574318927051683168032540034687291859120476076840100240760839,415398762783216954692574318927451683168932547534687291859123476376849125241765839,15,66,zeros_12_15
375460081409871352218539600100648720840293165926157438690385270784900513502710896,375462981469871352218539647153648729847293165926157438691385274784926513532714896,15,66,zeros_12_15
065027381013486725207135690856793042741502008302801567134259876670310209529678410,465927381913486725287135694856793142741562938392841567134259876678314259529678413,15,66,zeros_12_15
400073215035602479217495000058349627020187593379256140981534062763920854542760931,496873215835612479217495386158349627624187593379256148981534762763921854542768931,15,66,zeros_12_15
148067900963802507572391468050624801280753640436908752307485290604179385895236174,148567923963842517572391468759624831281753649436918752317485296624179385895236174,14,67,zeros_12_15
108769352960238140302015098491582736783946215526071984619850403837124000254693071,148769352965238147372415698491582736783946215526371984619857423837124569254693871,13,68,zeros_12_15
025309846379046152408512793530021978940700315781953624214007539697205080053194267,125379846379846152468512793536421978942768315781953624214687539697235481853194267,15,66,zeros_12_15
587134009029075413143629857200058701418260395735901608002790184874512936961483072,587134269629875413143629857296358741418267395735941628352796184874512936961483572,15,66,zeros_12_15
502641397473985106169372458604529083035018269928763514891230605247856931306104800,582641397473985126169372458614529783735418269928763514891237645247856931356194872,12,69,zeros_12_15
758432016304816257216059483529641038630208549480395162870104095165000324942560871,758432916394816257216759483529641738631278549487395162873124695165987324942563871,14,67,zeros_12_15
312647589075398126068512403731965842549280617006174395050720938203409761197006254,312647589475398126968512473731965842549283617826174395654721938283459761197836254,13,68,zeros_12_15
924038760750420319631097842512963487093700526467852931180604293076389154049015670,924138765758426319631597842512963487893741526467852931185674293276389154349215678,14,67,zeros_12_15
861397452972480630054126078509678213718230546236510789483050167100763804690841325,861397452972485631354126978549678213718239546236514789483952167125763894697841325,13,68,zeros_12_15
135046007940753162620819435286591374413070059059380601071468293364025718892037540,135246987948753162627819435286591374413672859759384621571468293364925718892137546,15,66,zeros_12_15
950874261184602570206590348800710032765900184012468957528146793691387400437259816,953874261184632579276591348849715632765923184312468957528146793691387425437259816,14,67,zeros_12_15
564017002913520487870904065029045876047289013058670240236498751491752630785163924,564817392913526487872934165129345876647289513358671249236498751491752638785163924,15,66,zeros_12_15
405291837197358024802700150271834596083567241546129783720413965050602410614985370,465291837197358624832746159271834596983567241546129783728413965359672418614985372,13,68,zeros_12_15
824673159175904803963581700401068902392150406786492531538219647207040395649735208,824673159175924863963581724451368972392157486786492531538219647217846395649735218,13,68,zeros_12_15
837002196569813742421976583615038074900657018083194625396401007258060431174385069,837542196569813742421976583615238974942657318783194625396421857258769431174385269,14,67,zeros_12_15
162974583375102000498035702740821965516093208289750301924317850851269437637508109,162974583375182694498635712743821965516493278289756341924317856851269437637548129,14,67,zeros_12_15
702815946560304107481697002856139724294086301317542069628951403170463298043270605,732815946569324187481697532856139724294786351317542869628951473175463298943278615,14,67,zeros_12_15
095013780430609501082547693253091840846325179719068235064172358078956410501834960,695213784437689521182547693253791846846325179719468235964172358378956412521834967,15,66,zeros_12_15
382647951497512803061893400879264315246351098100978246004180537718435609005726184,382647951497512863561893472879264315246351798153978246624189537718435629935726184,13,68,zeros_12_15
871265409294013765653947281526789310917304620348126057462500193089430570035690042,871265439294813765653947281526789314917354628348126957462578193189432576735691842,14,67,zeros_12_15
085647190614032587079108463037495608502386710960721345891570206453269871006813954,385647192614932587279158463137495628542386719968721345891574236453269871726813954,14,67,zeros_12_15
008463925934285671562917308300876412481502796627004503250348107103609854846751209,718463925934285671562917348395876412481532796627194583259348167173629854846751239,14,67,zeros_12_15
045890320210534896983627004426758901051962478079413265764009013530146789198075640,645891327217534896983627154426758931351962478879413265764289513532146789198375642,15,66,zeros_12_15
769354812080076340423891675972538061510762938836419020397620084658147203200983756,769354812185276349423891675972538461514762938836419527397625184658147293241983756,13,68,zeros_12_15
695107402142598367783006591038065049469312875571084236350471928810029053927803614,695137482142598367783246591238765149469312875571984236356471928814629753927853614,13,68,zeros_12_15
500139468804526001063800059701358046489602510356491827645783192218964035907215684,572139468894526371163847259721358946489672513356491827645783192218964735937215684,15,66,zeros_12_15
681370504792654000534108602356089217917265430248001956823916745479523801105847329,681372594792654183534198672356489217917265438248731956823916745479523861165847329,13,68,zeros_12_15
459168327863274059071053680920317000345609271180425963694830715732041896518796032,459168327863274159271953684926317548345689271187425963694832715732541896518796432,13,68,zeros_12_15
071839254583042916204100378800305702705418639430290185308901067162574893957683421,671839254583742916294156378819365742725418639436297185348921567162574893957683421,15,66,zeros_12_15
895603412207984536364051980548109673902567041071438290023795168759810324080342759,895673412217984536364251987548129673932567841671438295423795168759816324186342759,13,68,zeros_12_15
821590607469237501753681094308102970075349812092768300906410723234076159510923468,821594637469237581753681294348152976675349812192768345986415723234876159517923468,15,66,zeros_12_15
047182963918463752063795481030570206752039148096214375600341527375026014104800639,547182963918463752263795481431578296752639148896214375689341527375926814124857639,15,66,zeros_12_15
560328714483175692721649058610937840054280109970451030846793521190562483035814967,569328714483175692721649358612937845354286179978451236846793521197562483235814967,12,69,zeros_12_15
249357816081246900756981204090804521518602347420135689934510762165020498870009153,249357816381246975756981234693874521518692347427135689934518762165723498872469153,15,66,zeros_12_15
043169752650872314201453069468921573327548196000637428704005681096784235580316907,843169752659872314271453869468921573327548196915637428734295681196784235582316947,13,68,zeros_12_15
365249718782510439491873250036092500074630092029485367918357624643928075250164900,365249718782516439491873256836792541574631892129485367918357624643928175257164983,14,67,zeros_12_15
380407520752801436694352178527918640968743215410625980075030864009276350136584090,381467529752891436694352178527918643968743215413625987275139864849276351136584792,15,66,zeros_12_15
185396472269100385347520006714085923520039614936041057873412500451960238692853741,185396472269174385347528196714685923528739614936241857873412569451967238692853741,13,68,zeros_12_15
430160987198304652765928430823410576957683024614052300341297865286030740579806013,432165987198374652765928431823419576957683124614752398341297865286531749579846213,14,67,zeros_12_15
095080302200756984468923517359218076840675093176349258503460029917802645624597801,795184362231756984468923517359218476842675193176349258583461729917832645624597831,14,67,zeros_12_15
580003470314709852762458931890015760146987523205634090651892307927040685438576209,589123476314769852762458931893215764146987523275634198651892347927341685438576219,15,66,zeros_12_15
000389425028165793395742001680453219542891637139276500060534970274918356953620148,716389425428165793395742861687453219542891637139276584861534972274918356953627148,13,68,zeros_12_15
521984037608573102307261045759830421834190750216450983483610279070349068965728004,521984637648573192397261845759836421834192756216457983483615279172349568965728314,15,66,zeros_12_15
437029086526100904819400500265914073794803251180752649352671498970248365648305712,437529186526187934819436527265914873794863251183752649352671498971248365648395712,14,67,zeros_12_15
816097543900385012523160879752430901468901030391850060237548196685710324149623708,816297543974385612523164879752436981468971235391852467237548196685719324149623758,15,66,zeros_12_15
801635942400082070532470018158947236643520791297316854710294380080761429924853167,871635942469182573532479618158947236643528791297316854716294385385761429924853167,13,68,zeros_12_15
791043568052679341430518090279004806045906217618752409904825073123467985587391624,791243568852679341436518792279134856345986217618752439964825173123467985587391624,13,68,zeros_12_15
045127693000450178701063542483971256106342980279680314567290831324518760018736420,845127693632459178791863542483971256156342987279685314567294831324518769918736425,14,67,zeros_12_15
234869157861275340079143268428630795753492080916507430607900523140008976395706804,234869157861275349579143268428631795753492681916587432687914523142358976395726814,15,66,zeros_12_15
908370245432915608657042193341758926500264031206130004863527410795481362024693807,918376245432915678657842193341758926589264731276139584863527419795481362124693857,14,67,zeros_12_15
084630591613795248952804006126958430398476020547100869471289653865307912239561780,784632591613795248952814376126958437398476125547123869471289653865347912239561784,12,69,zeros_12_15
025368947347915602896742315784691003253480109019253008438109506971526834502830091,125368947347915682896742315784691253253487169619253478438179526971526834562834791,14,67,zeros_12_15
132040786578603194409817235800102473724396018315078029280560341643781952951230800,132945786578623194469817235896152473724396518315478629287569341643781952951234867,15,66,zeros_12_15
672481005841350762593020180165293840300740250724510900237965418958174623416832579,672481395841359762593627184165293847389746251724518936237965418958174623416832579,14,67,zeros_12_15
217468539894503276536002018020697040945381762708204193652149087479835621300726054,217468539894513276536972418123697845945381762768254193652149387479835621381726954,14,67,zeros_12_15
375816294294375006681049537543197020926508470718462359057621943069703080130084765,375816294294375816681249537543197628926538471718462359857621943469753182132984765,14,67,zeros_12_15
267810004549326017831749062410653279625190348703402601152934086304268095986501423,267815934549326817831749562418653279625197348793482651152934786374268195986571423,14,67,zeros_12_15
934600578156873429780090316849235067275461803613789245027306081598107632060928754,934612578156873429782594316849235167275461893613789245427356981598147632361928754,13,68,zeros_12_15
571060804492380671368410952130526090750843216820971345040198067910652480685734129,571269834492385671368417952134526798759843216826971345243198567917652483685734129,15,66,zeros_12_15
630105702217908345845370961723094018908016403160783259402831596301657824586429137,639145782217968345845372961723594618958216473164783259472831596391657824586429137,13,68,zeros_12_15
738924561516738092249615783174863059895247036623501074082076015067052308350089627,738924561516738492249615783174863259895247136623591874482376915967152348351489627,13,68,zeros_12_15
489305706576409283123806945310968572250043608698207431035684127040530869861702354,489325716576419283123876945314968572257143698698257431935684127742531869861792354,14,67,zeros_12_15
876419502304685179915237846691374280032158967587926413249700000168003024753840691,876419532324685179915237846691374285432158967587926413249761358168593724753842691,13,68,zeros_12_15
829034670374168290016029803690007428030842916482016357147690582253481769968075134,829534671374168295516729843691357428735842916482916357147693582253481769968275134,14,67,zeros_12_15
047562813358791624000438705200084967719356402604279531873605209491807356520943178,947562813358791624162438795235184967719356482684279531873615249491827356526943178,14,67,zeros_12_15
845172369107309584963548200201950408406731952530084601794613825310425796652897043,845172369127369584963548217271956438486731952539284671794613825318425796652897143,13,68,zeros_12_15
596287341812634579047019682700926815650103297129758463973400108005891734481375906,596287341812634579347519682734926815658143297129758463973462158265891734481375926,12,69,zeros_12_15
810604532762530984405829007908415020240796051651382749187263495590148273324957018,819674532762531984435829167978415326243796851651382749187263495596148273324957618,13,68,zeros_12_15
192340078357189246086752903008495132205813769930207854524931687700508491819074300,192346578357189246486752913678495132245813769931267854524931687763528491819674325,15,66,zeros_12_15
032090640961784253458623971027009310049801725015237489574316092183972004296048137,732195648961784253458623971827459316349861725615237489574316892183972564296548137,15,66,zeros_12_15
897451620345826197100973548786214359250739864934560712478695231503007980000082470,897451623345826197162973548786214359251739864934568712478695231523147986619382475,14,67,zeros_12_15
009601430080920567206745910420896753765130894098574620007269345653417289942358176,579681432184923567236745918421896753765132894398574621817269345653417289942358176,15,66,zeros_12_15
090138427321640958874520136605203710782914305913756842160300584439060201258471603,596138427321647958874529136645283719782914365913756842167392584439865271258471693,15,66,zeros_12_15
960284310034005060805061049356417098418592637279638400583749126090823574742156983,967284315134975862825361749356417298418592637279638451583749126691823574742156983,15,66,zeros_12_15
149027386568139040237864159325901674891746032070050891680392710752400060913675428,149527386568139247237864159325981674891746532476253891684392715752418963913675428,15,66,zeros_12_15
749850631106470952532619480891245376607308204324167598260501740478900125915720003,749852631186473952532619487891245376657398214324167598263581749478936125915724863,15,66,zeros_12_15
542196073871023695639578042306214957410900236290365410764801329128030504953642701,542196873871423695639578142386214957415987236297365418764851329128739564953642781,14,67,zeros_12_15
194306752238457061657010043472691530003024079569738024721845396946173285380960417,194386752238457961657219843472691538813524679569738124721845396946173285385962417,13,68,zeros_12_15
130568072765129384289003506500816729928735461670940853892051600456297008317684095,134568972765129384289473516543816729928735461671942853892351647456297138317684295,15,66,zeros_12_15
540678321710542869682001750268700490957804132431295687875406913124389500390057048,549678321713542869682931754268713495957864132431295687875426913124389576396157248,15,66,zeros_12_15
006520413203741968481396275829604007145207639637159842098063721310072596702005384,976528413253741968481396275829634157145287639637159842598463721314872596762915384,15,66,zeros_12_15
067498213329065748184732965812647309605329187003581426008913674076054001431806592,567498213329165748184732965812647359645329187793581426258913674976254831431876592,13,68,zeros_12_15
861375904954812736273496580390020470428739060607508293749163852186250349532904617,861375924954812736273496581395621478428739165617548293749163852186257349532984617,12,69,zeros_12_15
976042581825671493341059726703428159059736248284190360032907000590213670617584032,976342581825671493341859726763428159159736248284195367432967815598213674617584932,14,67,zeros_12_15
037095260652007008940326071290583147804169305513702896389654712421078653760231489,137895264652417938948326571296583147874169325513742896389654712421978653765231489,15,66,zeros_12_15
329407018107903542405120937812700359653219074704835126948370265571682403236594081,329457618187963542465128937812746359653219874794835126948371265571682493236594781,13,68,zeros_12_15
386240701274391685159867403910524870520176049460938512790083154641052938800419267,386245791274391685159867423913524876528176349467938512792683154641752938835419267,13,68,zeros_12_15
120385796756402813390706425087523160201649578645178239073951602502837901010264007,124385796756492813398716425987523164231649578645178239473951682562837941819264357,15,66,zeros_12_15
189756400574230816263180759637090001905640378428371695346917582801423967700068134,189756423574239816263184759637895241915642378428371695346917582851423967792568134,14,67,zeros_12_15
835690742074285039296347581401958367903710804607430190348579216569100078712864953,835691742174285639296347581421958367953716824687432195348579216569123478712864953,13,68,zeros_12_15
861374295974850361235016847780635412003428679602791583497580006100247938300169754,861374295974852361235916847789635412513428679642791583497583126156247938328169754,13,68,zeros_12_15
518962740409700508237854916301607852802431697796520100923186475675049281184275000,518962743469713528237854916341697852852431697796528134923186475675349281184275369,15,66,zeros_12_15
159264708763509142284371695326957800540826379978143526012430907437608051095702480,159264738763589142284371695326957814541826379978143526812435967437698251695712483,13,68,zeros_12_15
726490513301625078589713264652341789873209641900076052408000125197082436265130807,726498513341625978589713264652341789873259641914876352438967125197582436265134897,15,66,zeros_12_15
008470002254836917796215843100587094469301785875004321623748150900102436541963278,318479562254836917796215843132587694469321785875694321623748159987152436541963278,15,66,zeros_12_15
421305678587461923369008541798602304035847296642953807804009062206084739973126480,421395678587461923369278541798612354135847296642953817854739162216584739973126485,14,67,zeros_12_15
715890324469523170238147956004200803023679015591084762380901247157432689942768500,715896324469523178238147956674215893823679415591384762386951247157432689942768531,14,67,zeros_12_15
460251839019483267328009045150897426684325970702106358001568793075930614936714582,467251839519483267328679145153897426684325971792146358241568793875932614936714582,13,68,zeros_12_15
809203761503016028021704905496002580287539000135608279714365892352897146968421357,849253761573916428621784935496172583287539614135648279714365892352897146968421357,15,66,zeros_12_15
935400182612598073048102956169843527020710640457269018076951834381020795594387261,935476182612598473748132956169843527823715649457269318276951834381624795594387261,13,68,zeros_12_15
247318695589627000031950080805179324713246859924805167392701546156493270470062930,247318695589627413631954782865179324713246859924835167392781546156493278478562931,14,67,zeros_12_15
763195020451208679289467135148729356320586941695041702936804207804072093072913064,763195428451238679289467135148729356327586941695341782936854217814672593572913864,13,68,zeros_12_15
005143002000258913231679458510082604978564321062317509309721846187496235004835197,895143762746258913231679458513982674978564321462317589359721846187496235624835197,15,66,zeros_12_15
064071385513648927789352146140569732035827491900413600320180569451206803890730210,264971385513648927789352146148569732635827491972413658327184569451296873896735214,15,66,zeros_12_15
159023746038147520247965010024651078861072095375489162593214687716508234002730951,159823746638147529247965813924651378861372495375489162593214687716598234482736951,13,68,zeros_12_15
145069287378254961269801005056008000714625890802197654683542710027916538591783426,145369287378254961269871345956438172714625893832197654683542719427916538591783426,14,67,zeros_12_15
420075680673800254589062701015084096864193570392657418146530927950720143237941865,421375689673819254589462731715284396864193572392657418146538927958726143237941865,14,67,zeros_12_15
173982456900760081658341972261859743435620819897134005789003200312476590540298037,173982456924765381658341972261859743435627819897134625789513264312476598546298137,14,67,zeros_12_15
130259640604178392809643157461700530580930470973564281318407965795316804046895713,137259648654178392829643157461782539582931476973564281318427965795316824246895713,13,68,zeros_12_15
810790246794126835623584070400072513259301687130805492972638154341050768506417320,815793246794126835623584971468972513259341687137865492972638154341259768586417329,14,67,zeros_12_15
829513760016842935035006008680005372254037689973268541168329407597684123340751896,829513764716842935435976218681495372254137689973268541168329457597684123342751896,13,68,zeros_12_15
918362574720185960635974281096508327150003098087296145271859036543620819869031750,918362574724185963635974281496518327152743698387296145271859436543627819869431752,13,68,zeros_12_15
729815436510946807064237195607429351341658070952103648135780200276391580498560700,729815436513946827864237195687429351341658972952173648135784269276391584498562713,14,67,zeros_12_15
010673584645008237783502196807231459930465870451789362594807603028106745170354928,219673584645918237783542196867231459932465871451789362594827613328196745176354928,13,68,zeros_12_15
647521398035489176189367524051243867308605901764098235492806003516032009873954002,647521398235489176189367524951243867328675941764198235492816753516732489873954612,14,67,zeros_12_15
239657841861934052745128396304896527926375184078410630007080403093561278180043965,239657841861934752745128396314896527926375184578412639657289413493561278182743965,13,68,zeros_12_15
149780020637452180852319670765128943423690518918500207296870431501204796374961852,149786325637452189852319674765128943423697518918543267296875431581234796374961852,12,69,zeros_12_15
609430752358092004200165938863941527720586091501270846075614283432057019186329475,619438752358792164247165938863941527724586391591273846975614283432857619186329475,14,67,zeros_12_15
597408031804932765602057948123749580040385102085621374459803627361274859208590413,597468231814932765632157948123749586746385192985621374459813627361274859278596413,13,68,zeros_12_15
572436819086950237931207500098712605045863970067594081819375026654120703723649058,572436819486951237931287564398712645145863972267594381819375426654128793723649158,15,66,zeros_12_15
190026805576498312203175964005043726302607589067952431729581643651700298038260150,194326875576498312283175964915843726342617589867952431729581643651734298438269157,15,66,zeros_12_15
437600180068403275295870436520014768786035914941786523012340857374528691850067342,437652189168493275295871436523914768786235914941786523612349857374528691859167342,13,68,zeros_12_15
974031650386050490150406700817029306493618520260047819731984265649275130528163974,974831652386752491152496783817529346493618527265347819731984265649275138528163974,15,66,zeros_12_15
058947603139562407746831209980716302603420891402089765820154036594673128361208074,258947613139562487746831259985716342673425891412389765827154936594673128361298574,14,67,zeros_12_15
048905267275306891916278435003781526182063974507429183750692318601834759800150642,348915267275346891916278435493781526182563974567429183754692318621834759839157642,12,69,zeros_12_15
084671952062985470579234081406150298057398104018406735003040516841569027625713849,384671952162985473579234681436157298257398164918426735793842516841569327625713849,15,66,zeros_12_15
560483901049627583087951062203049850615738249498062307924810705751390628836275190,562483971149627583387951462273149856615738249498562317924816735751394628836275194,14,67,zeros_12_15
190732548580469031743581926671093052925146803834205619260354107018007305357918204,196732548582469731743581926671893452925146873834275619269354187418627395357918264,14,67,zeros_12_15
460230510705816942280945367072483109943501086158769230317694020896152470504378691,469237518735816942281945367672483159943521786158769234317694825896152473524378691,14,67,zeros_12_15
527080060060103052138526479081765924652894017479302685210647598805231746746958200,527489163964173852138526479381765924652894317479312685213647598895231746746958231,15,66,zeros_12_15
627314890348259710000867300972130060005926187186475923701542638804693071263781459,627314895348259716519867342972138564435926187186475923791542638854693271263781459,15,66,zeros_12_15
302187569790563028658294173439820756025679030867435910284756390076310040510942687,342187569791563428658294173439821756125679834867435912284756391976318245513942687,14,67,zeros_12_15
736290815408716092091358674673182509514937086829465731100529463940603108360000927,736294815458716392291358674673182549514937286829465731187529463942673158365841927,15,66,zeros_12_15
003876920829541763617923504782654139436089257195030040371405892904210370268397400,543876921829541763617923584782654139436189257195732648371465892954218376268397415,15,66,zeros_12_15
943275861275186900180349050852637410039521670701890320027958146094712583510463092,943275861275186934186349257852637419439521678761894325327958146694712583518463792,15,66,zeros_12_15
098304605500068173367215894213580469806429730409601582680192307931746258740853906,198374625524968173367215894213587469856429731479631582685192347931746258742853916,15,66,zeros_12_15
769205080135478902428619573016054290254891637807326415971040800603182759582967341,769235184135478962428619573316754298254891637897326415971543826643182759582967341,13,68,zeros_12_15
001958476647123059985740231439267518876410903500839764104082097763594182008671305,321958476647123859985746231439267518876415923512839764154382697763594182298671345,14,67,zeros_12_15
532060904670504308481032506097385061846129735153476089365047192724691850910253607,532768914679514328481932576297385461846129735153476289365847192724691853918253647,15,66,zeros_12_15
978326050403705902526914378230178695781659243659430817160043589345801700892067431,978326154413785962526914378234178695781659243659432817167243589345891726892567431,13,68,zeros_12_15
415269780702403096369708142607182934138004275294375861921846357000020618076531409,415269783782413596369758142657182934138694275294375861921846357543927618876531429,15,66,zeros_12_15
043017625526943871801526934394680207785031460612700580139402758258179046467358192,943817625526943871871526934394685217785231469612794583139462758258179346467358192,12,69,zeros_12_15
020684019070352480486197235648915002759423160132876954093260847817049623264738091,325684719971352486486197235648915372759423168132876954593261847817549623264738591,13,68,zeros_12_15
963812574581074903047539180800723695609481037302950040000265719126397458795148362,963812574581674923247539186814723695659481237372956841438265719126397458795148362,15,66,zeros_12_15
927450061413700528586213479632045907894072135051039246378020694169304752240900813,927458361413796528586213479632145987894672135751839246378521694169384752245967813,15,66,zeros_12_15
309762458702418396864059172030506921697201583021000764243897615175624839986130247,319762458752418396864359172438576921697241583521983764243897615175624839986135247,12,69,zeros_12_15
435972160679831205821650039518067093296483517307195826702049681964510000183026904,435972168679831245821654739518267493296483517347195826752349681964518372183726954,15,66,zeros_12_15
671582340800639051395071206068203470504967803713845962257094638136728594409056120,671582349842639751395471286968213475524967813713845962257194638136728594489356127,15,66,zeros_12_15
179265803032010597845937201256749000391080475487051926068123750714596382523074619,179265843632418597845937261256749138391682475487351926968123754714596382523874619,14,67,zeros_12_15
652047391410563872378109405940716208123498607086352140567284913291030784834071006,652847391419563872378129465945716238123498657786352149567284913291635784834971526,14,67,zeros_12_15
051267943764090512092405760176930485005684120408701396580176230217348659643529801,851267943764893512392415768176932485935684127428751396589176234217348659643529871,15,66,zeros_12_15
438927615502104708100805032385712964217649853694358271751280009920471586840593127,438927615562134798179865432385712964217649853694358271751286349923471586846593127,12,69,zeros_12_15
300061809006598137081407625132780560860145273574326981615873492748052316293614758,357261849426598137981437625132789564869145273574326981615873492748952316293614758,12,69,zeros_12_15
930152087570093601120467905681040392057239168302618574045376219269581740703924856,936152487574893621128467935681745392457239168392618574845376219269581743713924856,14,67,zeros_12_15
543960128812053060679820435085276341137009680426100957751684293204315876068092514,543967128812453769679821435985276341137549682426138957751684293294315876368792514,14,67,zeros_12_15
241083675009162384068547120497028513012300467635714000786235941123496708954071236,241983675579162384368547129497628513812359467635714892786235941123496758954871236,14,67,zeros_12_15
570216349240807560096435870319648200425973186867052493081304025952781634034529018,578216349243897561196435872319648257425973186867152493781364925952781634634529718,14,67,zeros_12_15
617903425539012678240600193821547369903168254406239817794320506382756941100094732,617983425539412678248675193821547369973168254456239817794321586382756941165894732,12,69,zeros_12_15
372506809005009276069712543098374652237165498654298037903601724021480965540927381,372546819415839276869712543198374652237165498654298137983651724721483965546927381,14,67,zeros_12_15
526741300130295407497830510304162709271958634869470200612384975043007826785629140,526741398138295467497836512354162789271958634869473251612384975943517826785629143,15,66,zeros_12_15
930674821162980745807521369758492613021365900396817452219030084003048096684259007,935674821162983745847521369758492613421365978396817452219736584573148296684259137,15,66,zeros_12_15
167002048000481376340697251096218537573904182821753690785129463039846715014075009,167532948952481376348697251496218537573964182821753694785129463239846715614375829,15,66,zeros_12_15
